,GHI,Tair,poa_global,solar_elevation,cell_temp,E_gen_kWh,E_hvac_kWh,E_hw_kWh,E_base_kWh,E_total_kWh,charge_kw,discharge_kw,grid_export_kw,grid_import_kw,soc_after,E_self_kWh
2020-11-05 01:00:00+09:00,0.0000,9.2000,0.0000,-60.8020,9.2000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-11-05 02:00:00+09:00,0.0000,11.9000,0.0000,-50.0827,11.9000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-11-05 03:00:00+09:00,0.0000,12.6000,0.0000,-38.2786,12.6000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-11-05 04:00:00+09:00,0.0000,13.1000,0.0000,-26.1387,13.1000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-11-05 05:00:00+09:00,0.0000,13.6000,0.0000,-14.0255,13.6000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-11-05 06:00:00+09:00,0.0000,14.6000,0.0000,-2.2023,14.6000,0.0000,0.2512,0.0000,0.9000,1.1512,0.0000,0.0000,0.0000,1.1512,0.0500,0.0000
2020-11-05 07:00:00+09:00,38.2000,15.7000,72.3377,9.0519,17.8216,0.3964,0.2000,0.0000,1.1000,1.3000,0.0000,0.0000,0.0000,0.9036,0.0500,0.3964
2020-11-05 08:00:00+09:00,1.0000,14.5000,1.4198,19.3640,14.5444,0.0079,0.2558,0.0000,0.7000,0.9558,0.0000,0.0000,0.0000,0.9480,0.0500,0.0079
2020-11-05 09:00:00+09:00,125.8000,13.6000,170.1859,28.1909,18.8436,0.9298,0.2977,0.0000,0.4000,0.6977,0.2321,0.0000,0.0000,0.0000,0.0688,0.9298
2020-11-05 10:00:00+09:00,161.0000,19.0000,201.9654,34.7679,25.2796,1.0825,0.0465,0.0000,0.3500,0.3965,0.6860,0.0000,0.0000,0.0000,0.1242,1.0825
2020-11-05 11:00:00+09:00,126.9000,18.2000,155.9338,38.2012,23.0014,0.8415,0.0837,0.0000,0.4000,0.4837,0.3578,0.0000,0.0000,0.0000,0.1531,0.8415
2020-11-05 12:00:00+09:00,51.3000,18.8000,62.9032,37.8531,20.6563,0.3418,0.0558,0.0000,0.6000,0.6558,0.0000,0.3140,0.0000,0.0000,0.1262,0.3418
2020-11-05 13:00:00+09:00,87.3000,17.8000,109.3038,33.7950,21.1566,0.5931,0.1023,0.0000,0.3500,0.4523,0.1408,0.0000,0.0000,0.0000,0.1375,0.5931
2020-11-05 14:00:00+09:00,53.8000,16.9000,73.3271,26.7491,19.1682,0.4002,0.1442,0.0000,0.3500,0.4942,0.0000,0.0940,0.0000,0.0000,0.1295,0.4002
2020-11-05 15:00:00+09:00,60.4000,15.7000,83.0684,17.6053,18.0986,0.4548,0.2000,0.0000,0.3500,0.5500,0.0000,0.0952,0.0000,0.0000,0.1213,0.4548
2020-11-05 16:00:00+09:00,0.0000,17.8000,0.0000,7.0883,17.8000,0.0000,0.1023,0.0000,0.4000,0.5023,0.0000,0.5023,0.0000,0.0000,0.0781,0.0000
2020-11-05 17:00:00+09:00,0.0000,13.3000,0.0000,-4.2951,13.3000,0.0000,0.3116,0.0000,0.9000,1.2116,0.0000,0.3275,0.0000,0.8841,0.0500,0.0000
2020-11-05 18:00:00+09:00,0.0000,15.1000,0.0000,-16.1954,15.1000,0.0000,0.2279,0.0000,1.3000,1.5279,0.0000,0.0000,0.0000,1.5279,0.0500,0.0000
2020-11-05 19:00:00+09:00,0.0000,17.2000,0.0000,-28.3441,17.2000,0.0000,0.1302,0.0000,1.2000,1.3302,0.0000,0.0000,0.0000,1.3302,0.0500,0.0000
2020-11-05 20:00:00+09:00,0.0000,14.2000,0.0000,-40.4750,14.2000,0.0000,0.2698,0.0000,1.0000,1.2698,0.0000,0.0000,0.0000,1.2698,0.0500,0.0000
2020-11-05 21:00:00+09:00,0.0000,11.4000,0.0000,-52.1944,11.4000,0.0000,0.4000,0.0000,0.9000,1.3000,0.0000,0.0000,0.0000,1.3000,0.0500,0.0000
2020-11-05 22:00:00+09:00,0.0000,11.8000,0.0000,-62.6369,11.8000,0.0000,0.3814,0.0000,0.7000,1.0814,0.0000,0.0000,0.0000,1.0814,0.0500,0.0000
2020-11-05 23:00:00+09:00,0.0000,8.1000,0.0000,-69.4719,8.1000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0000,0.0000,0.3000,0.0500,0.0000
2020-11-06 00:00:00+09:00,0.0000,7.6000,0.0000,-68.7456,7.6000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-11-06 01:00:00+09:00,0.0000,10.2000,0.0000,-61.0300,10.2000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-11-06 02:00:00+09:00,0.0000,11.1000,0.0000,-50.2719,11.1000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-11-06 03:00:00+09:00,0.0000,12.8000,0.0000,-38.4506,12.8000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-11-06 04:00:00+09:00,0.0000,11.1000,0.0000,-26.3069,11.1000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-11-06 05:00:00+09:00,0.0000,13.3000,0.0000,-14.1990,13.3000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-11-06 06:00:00+09:00,0.0000,14.2000,0.0000,-2.3881,14.2000,0.0000,0.2698,0.0000,0.9000,1.1698,0.0000,0.0000,0.0000,1.1698,0.0500,0.0000
2020-11-06 07:00:00+09:00,21.3000,13.8000,40.2203,8.8475,14.9880,0.2222,0.2884,0.0000,1.1000,1.3884,0.0000,0.0000,0.0000,1.1661,0.0500,0.2222
2020-11-06 08:00:00+09:00,67.7000,15.3000,100.8771,19.1353,18.1182,0.5523,0.2186,0.0000,0.7000,0.9186,0.0000,0.0000,0.0000,0.3663,0.0500,0.5523
2020-11-06 09:00:00+09:00,107.4000,17.8000,151.9147,27.9340,22.0922,0.8220,0.1023,0.0000,0.4000,0.5023,0.3197,0.0000,0.0000,0.0000,0.0758,0.8220
2020-11-06 10:00:00+09:00,56.0000,16.1000,70.6174,34.4842,18.2012,0.3865,0.1814,0.0000,0.3500,0.5314,0.0000,0.1449,0.0000,0.0000,0.0634,0.3865
2020-11-06 11:00:00+09:00,109.8000,19.8000,148.5790,37.9019,24.3584,0.7986,0.0093,0.0000,0.4000,0.4093,0.3893,0.0000,0.0000,0.0000,0.0949,0.7986
2020-11-06 12:00:00+09:00,136.5000,19.6000,185.0551,37.5582,25.1074,0.9924,0.0186,0.0000,0.6000,0.6186,0.3738,0.0000,0.0000,0.0000,0.1251,0.9924
2020-11-06 13:00:00+09:00,84.4000,20.5000,115.2467,33.5229,23.9294,0.6202,0.0000,0.0000,0.3500,0.3500,0.2702,0.0000,0.0000,0.0000,0.1469,0.6202
2020-11-06 14:00:00+09:00,70.4000,19.0000,93.7592,26.5080,21.7652,0.5078,0.0465,0.0000,0.3500,0.3965,0.1113,0.0000,0.0000,0.0000,0.1559,0.5078
2020-11-06 15:00:00+09:00,57.3000,17.2000,80.6662,17.3941,19.7118,0.4396,0.1302,0.0000,0.3500,0.4802,0.0000,0.0406,0.0000,0.0000,0.1524,0.4396
2020-11-06 16:00:00+09:00,19.9000,13.7000,35.3638,6.9020,14.7911,0.1955,0.2930,0.0000,0.4000,0.6930,0.0000,0.4975,0.0000,0.0000,0.1097,0.1955
2020-11-06 17:00:00+09:00,0.0000,14.2000,0.0000,-4.4628,14.2000,0.0000,0.2698,0.0000,0.9000,1.1698,0.0000,0.6947,0.0000,0.4751,0.0500,0.0000
2020-11-06 18:00:00+09:00,0.0000,12.7000,0.0000,-16.3512,12.7000,0.0000,0.3395,0.0000,1.3000,1.6395,0.0000,0.0000,0.0000,1.6395,0.0500,0.0000
2020-11-06 19:00:00+09:00,0.0000,9.7000,0.0000,-28.4955,9.7000,0.0000,0.4791,0.0000,1.2000,1.6791,0.0000,0.0000,0.0000,1.6791,0.0500,0.0000
2020-11-06 20:00:00+09:00,0.0000,13.3000,0.0000,-40.6317,13.3000,0.0000,0.3116,0.0000,1.0000,1.3116,0.0000,0.0000,0.0000,1.3116,0.0500,0.0000
2020-11-06 21:00:00+09:00,0.0000,10.3000,0.0000,-52.3716,10.3000,0.0000,0.4512,0.0000,0.9000,1.3512,0.0000,0.0000,0.0000,1.3512,0.0500,0.0000
2020-11-06 22:00:00+09:00,0.0000,11.9000,0.0000,-62.8590,11.9000,0.0000,0.3767,0.0000,0.7000,1.0767,0.0000,0.0000,0.0000,1.0767,0.0500,0.0000
2020-11-06 23:00:00+09:00,0.0000,10.7000,0.0000,-69.7576,10.7000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0000,0.0000,0.3000,0.0500,0.0000
2020-11-07 00:00:00+09:00,0.0000,10.9000,0.0000,-69.0288,10.9000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-11-07 01:00:00+09:00,0.0000,9.5000,0.0000,-61.2558,9.5000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-11-07 02:00:00+09:00,0.0000,9.4000,0.0000,-50.4600,9.4000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-11-07 03:00:00+09:00,0.0000,11.3000,0.0000,-38.6221,11.3000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-11-07 04:00:00+09:00,0.0000,13.4000,0.0000,-26.4751,13.4000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-11-07 05:00:00+09:00,0.0000,12.9000,0.0000,-14.3726,12.9000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-11-07 06:00:00+09:00,0.0000,12.9000,0.0000,-2.5739,12.9000,0.0000,0.3302,0.0000,0.9000,1.2302,0.0000,0.0000,0.0000,1.2302,0.0500,0.0000
2020-11-07 07:00:00+09:00,0.0000,14.2000,0.0000,8.6433,14.2000,0.0000,0.2698,0.0000,1.1000,1.3698,0.0000,0.0000,0.0000,1.3698,0.0500,0.0000
2020-11-07 08:00:00+09:00,53.0000,15.3000,75.8393,18.9074,17.6488,0.4158,0.2186,0.0000,0.7000,0.9186,0.0000,0.0000,0.0000,0.5028,0.0500,0.4158
2020-11-07 09:00:00+09:00,91.9000,19.8000,128.0621,27.6788,23.6647,0.6897,0.0093,0.0000,0.4000,0.4093,0.2804,0.0000,0.0000,0.0000,0.0727,0.6897
2020-11-07 10:00:00+09:00,127.3000,16.2000,156.3059,34.2034,20.1076,0.8508,0.1767,0.0000,0.3500,0.5267,0.3240,0.0000,0.0000,0.0000,0.0989,0.8508
2020-11-07 11:00:00+09:00,41.2000,19.2000,49.7525,37.6066,20.7323,0.2703,0.0372,0.0000,0.4000,0.4372,0.0000,0.1669,0.0000,0.0000,0.0845,0.2703
2020-11-07 12:00:00+09:00,132.5000,14.2000,161.6960,37.2682,19.0911,0.8828,0.2698,0.0000,0.6000,0.8698,0.0130,0.0000,0.0000,0.0000,0.0856,0.8828
2020-11-07 13:00:00+09:00,144.7000,15.5000,199.5278,33.2560,21.6422,1.0811,0.2093,0.0000,0.3500,0.5593,0.5218,0.0000,0.0000,0.0000,0.1278,1.0811
2020-11-07 14:00:00+09:00,105.3000,18.0000,150.5569,26.2721,22.6578,0.8133,0.0930,0.0000,0.3500,0.4430,0.3703,0.0000,0.0000,0.0000,0.1577,0.8133
2020-11-07 15:00:00+09:00,90.9000,14.6000,138.3463,17.1882,18.8006,0.7559,0.2512,0.0000,0.3500,0.6012,0.1548,0.0000,0.0000,0.0000,0.1702,0.7559
2020-11-07 16:00:00+09:00,14.5000,17.0000,27.0425,6.7210,17.7392,0.1482,0.1395,0.0000,0.4000,0.5395,0.0000,0.3913,0.0000,0.0000,0.1366,0.1482
2020-11-07 17:00:00+09:00,0.0000,17.1000,0.0000,-4.6251,17.1000,0.0000,0.1349,0.0000,0.9000,1.0349,0.0000,1.0077,0.0000,0.0271,0.0500,0.0000
2020-11-07 18:00:00+09:00,0.0000,12.1000,0.0000,-16.5014,12.1000,0.0000,0.3674,0.0000,1.3000,1.6674,0.0000,0.0000,0.0000,1.6674,0.0500,0.0000
2020-11-07 19:00:00+09:00,0.0000,12.0000,0.0000,-28.6411,12.0000,0.0000,0.3721,0.0000,1.2000,1.5721,0.0000,0.0000,0.0000,1.5721,0.0500,0.0000
2020-11-07 20:00:00+09:00,0.0000,10.7000,0.0000,-40.7822,10.7000,0.0000,0.4326,0.0000,1.0000,1.4326,0.0000,0.0000,0.0000,1.4326,0.0500,0.0000
2020-11-07 21:00:00+09:00,0.0000,10.5000,0.0000,-52.5420,10.5000,0.0000,0.4419,0.0000,0.9000,1.3419,0.0000,0.0000,0.0000,1.3419,0.0500,0.0000
2020-11-07 22:00:00+09:00,0.0000,11.2000,0.0000,-63.0740,11.2000,0.0000,0.4093,0.0000,0.7000,1.1093,0.0000,0.0000,0.0000,1.1093,0.0500,0.0000
2020-11-07 23:00:00+09:00,0.0000,9.5000,0.0000,-70.0378,9.5000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0000,0.0000,0.3000,0.0500,0.0000
2020-11-08 00:00:00+09:00,0.0000,11.0000,0.0000,-69.3086,11.0000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-11-08 01:00:00+09:00,0.0000,11.7000,0.0000,-61.4795,11.7000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-11-08 02:00:00+09:00,0.0000,12.2000,0.0000,-50.6470,12.2000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-11-08 03:00:00+09:00,0.0000,9.5000,0.0000,-38.7933,9.5000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-11-08 04:00:00+09:00,0.0000,14.1000,0.0000,-26.6432,14.1000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-11-08 05:00:00+09:00,0.0000,15.2000,0.0000,-14.5463,15.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-11-08 06:00:00+09:00,0.0000,16.3000,0.0000,-2.7598,16.3000,0.0000,0.1721,0.0000,0.9000,1.0721,0.0000,0.0000,0.0000,1.0721,0.0500,0.0000
2020-11-08 07:00:00+09:00,19.0000,13.6000,34.5579,8.4395,14.6607,0.1911,0.2977,0.0000,1.1000,1.3977,0.0000,0.0000,0.0000,1.2065,0.0500,0.1911
2020-11-08 08:00:00+09:00,11.2000,17.3000,16.5316,18.6803,17.7958,0.0906,0.1256,0.0000,0.7000,0.8256,0.0000,0.0000,0.0000,0.7350,0.0500,0.0906
2020-11-08 09:00:00+09:00,131.7000,16.8000,175.9854,27.4254,21.9218,0.9528,0.1488,0.0000,0.4000,0.5488,0.4039,0.0000,0.0000,0.0000,0.0827,0.9528
2020-11-08 10:00:00+09:00,92.1000,18.6000,122.5002,33.9255,22.2020,0.6626,0.0651,0.0000,0.3500,0.4151,0.2475,0.0000,0.0000,0.0000,0.1027,0.6626
2020-11-08 11:00:00+09:00,119.1000,18.4000,153.4957,37.3154,22.8083,0.8288,0.0744,0.0000,0.4000,0.4744,0.3544,0.0000,0.0000,0.0000,0.1313,0.8288
2020-11-08 12:00:00+09:00,128.4000,16.7000,175.3300,36.9831,21.9063,0.9493,0.1535,0.0000,0.6000,0.7535,0.1958,0.0000,0.0000,0.0000,0.1471,0.9493
2020-11-08 13:00:00+09:00,129.8000,17.2000,176.6369,32.9945,22.2821,0.9553,0.1302,0.0000,0.3500,0.4802,0.4750,0.0000,0.0000,0.0000,0.1855,0.9553
2020-11-08 14:00:00+09:00,85.1000,19.1000,106.8179,26.0416,22.3841,0.5775,0.0419,0.0000,0.3500,0.3919,0.1856,0.0000,0.0000,0.0000,0.2005,0.5775
2020-11-08 15:00:00+09:00,8.6000,16.9000,12.0553,16.9877,17.2540,0.0662,0.1442,0.0000,0.3500,0.4942,0.0000,0.4280,0.0000,0.0000,0.1638,0.0662
2020-11-08 16:00:00+09:00,0.0000,14.5000,0.0000,6.5455,14.5000,0.0000,0.2558,0.0000,0.4000,0.6558,0.0000,0.6558,0.0000,0.0000,0.1074,0.0000
2020-11-08 17:00:00+09:00,0.0000,12.4000,0.0000,-4.7819,12.4000,0.0000,0.3535,0.0000,0.9000,1.2535,0.0000,0.6684,0.0000,0.5851,0.0500,0.0000
2020-11-08 18:00:00+09:00,0.0000,15.0000,0.0000,-16.6460,15.0000,0.0000,0.2326,0.0000,1.3000,1.5326,0.0000,0.0000,0.0000,1.5326,0.0500,0.0000
2020-11-08 19:00:00+09:00,0.0000,15.9000,0.0000,-28.7807,15.9000,0.0000,0.1907,0.0000,1.2000,1.3907,0.0000,0.0000,0.0000,1.3907,0.0500,0.0000
2020-11-08 20:00:00+09:00,0.0000,9.6000,0.0000,-40.9264,9.6000,0.0000,0.4837,0.0000,1.0000,1.4837,0.0000,0.0000,0.0000,1.4837,0.0500,0.0000
2020-11-08 21:00:00+09:00,0.0000,9.7000,0.0000,-52.7055,9.7000,0.0000,0.4791,0.0000,0.9000,1.3791,0.0000,0.0000,0.0000,1.3791,0.0500,0.0000
2020-11-08 22:00:00+09:00,0.0000,11.7000,0.0000,-63.2820,11.7000,0.0000,0.3860,0.0000,0.7000,1.0860,0.0000,0.0000,0.0000,1.0860,0.0500,0.0000
2020-11-08 23:00:00+09:00,0.0000,10.1000,0.0000,-70.3122,10.1000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0000,0.0000,0.3000,0.0500,0.0000
2020-11-09 00:00:00+09:00,0.0000,11.3000,0.0000,-69.5850,11.3000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-11-09 01:00:00+09:00,0.0000,10.0000,0.0000,-61.7011,10.0000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-11-09 02:00:00+09:00,0.0000,9.7000,0.0000,-50.8328,9.7000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-11-09 03:00:00+09:00,0.0000,10.8000,0.0000,-38.9640,10.8000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-11-09 04:00:00+09:00,0.0000,8.4000,0.0000,-26.8113,8.4000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-11-09 05:00:00+09:00,0.0000,11.2000,0.0000,-14.7200,11.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-11-09 06:00:00+09:00,0.0000,15.4000,0.0000,-2.9455,15.4000,0.0000,0.2140,0.0000,0.9000,1.1140,0.0000,0.0000,0.0000,1.1140,0.0500,0.0000
2020-11-09 07:00:00+09:00,72.4000,15.7000,124.1386,8.2360,19.5574,0.6768,0.2000,0.0000,1.1000,1.3000,0.0000,0.0000,0.0000,0.6232,0.0500,0.6768
2020-11-09 08:00:00+09:00,0.0000,18.0000,0.0000,18.4543,18.0000,0.0000,0.0930,0.0000,0.7000,0.7930,0.0000,0.0000,0.0000,0.7930,0.0500,0.0000
2020-11-09 09:00:00+09:00,143.7000,16.5000,201.7277,27.1738,22.7155,1.0895,0.1628,0.0000,0.4000,0.5628,0.5268,0.0000,0.0000,0.0000,0.0926,1.0895
2020-11-09 10:00:00+09:00,43.3000,17.5000,52.0670,33.6506,19.0296,0.2843,0.1163,0.0000,0.3500,0.4663,0.0000,0.1820,0.0000,0.0000,0.0769,0.2843
2020-11-09 11:00:00+09:00,166.5000,17.9000,209.8068,37.0285,24.4416,1.1274,0.0977,0.0000,0.4000,0.4977,0.6297,0.0000,0.0000,0.0000,0.1278,1.1274
2020-11-09 12:00:00+09:00,106.0000,18.9000,133.2278,36.7031,22.7688,0.7195,0.0512,0.0000,0.6000,0.6512,0.0683,0.0000,0.0000,0.0000,0.1334,0.7195
2020-11-09 13:00:00+09:00,64.3000,19.9000,84.8065,32.7384,22.5446,0.4583,0.0047,0.0000,0.3500,0.3547,0.1036,0.0000,0.0000,0.0000,0.1417,0.4583
